C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_08_764_cewka_80_Left.jpg,412,275,535,391
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_31_719_cewka_80_Left.jpg,364,217,491,354
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_35_861_cewka_80_Left.jpg,360,246,495,352
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_41_432_cewka_80_Left.jpg,337,221,490,327
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_48_700_cewka_80_Left.jpg,340,227,462,338
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_41_53_314_cewka_80_Left.jpg,329,222,440,328
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_42_07_664_cewka_80_Left.jpg,321,237,452,340
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_42_16_605_cewka_80_Left.jpg,311,217,441,318
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_42_44_171_cewka_80_Left.jpg,164,85,289,200
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_42_58_641_cewka_80_Left.jpg,199,62,330,192
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_43_04_036_cewka_80_Left.jpg,204,65,330,190
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_43_09_462_cewka_80_Left.jpg,206,72,322,176
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_43_47_606_cewka_80_Left.jpg,123,83,247,207
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_43_57_519_cewka_80_Left.jpg,169,104,288,227
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_03_225_cewka_80_Left.jpg,173,108,310,229
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_07_792_cewka_80_Left.jpg,175,111,292,229
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_20_100_cewka_80_Left.jpg,669,97,781,224
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_25_995_cewka_80_Left.jpg,667,70,789,211
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_29_967_cewka_80_Left.jpg,645,90,770,202
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_34_786_cewka_80_Left.jpg,614,97,734,193
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_39_015_cewka_80_Left.jpg,628,116,740,246
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_44_038_cewka_80_Left.jpg,596,98,712,229
C:/AlliedRecording/cewka/cewka_80/Left/2022_04_27_14_44_48_075_cewka_80_Left.jpg,590,108,707,240
