C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_31_061_plytkaC_60_Left.jpg,164,57,395,173
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_32_670_plytkaC_60_Left.jpg,157,102,394,200
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_34_909_plytkaC_60_Left.jpg,163,46,398,143
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_36_693_plytkaC_60_Left.jpg,151,66,393,181
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_43_432_plytkaC_60_Left.jpg,363,71,604,187
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_45_429_plytkaC_60_Left.jpg,365,150,605,254
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_47_357_plytkaC_60_Left.jpg,362,122,605,248
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_05_49_575_plytkaC_60_Left.jpg,361,136,595,258
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_00_839_plytkaC_60_Left.jpg,539,52,785,166
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_03_627_plytkaC_60_Left.jpg,553,87,786,202
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_05_817_plytkaC_60_Left.jpg,558,36,786,202
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_07_511_plytkaC_60_Left.jpg,559,57,788,170
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_09_792_plytkaC_60_Left.jpg,544,38,772,175
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_17_062_plytkaC_60_Left.jpg,555,139,787,277
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_18_641_plytkaC_60_Left.jpg,564,168,791,281
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_19_960_plytkaC_60_Left.jpg,575,112,789,225
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_21_873_plytkaC_60_Left.jpg,551,121,789,225
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_28_172_plytkaC_60_Left.jpg,418,147,658,284
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_29_500_plytkaC_60_Left.jpg,421,188,658,284
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_30_867_plytkaC_60_Left.jpg,426,133,656,295
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_32_656_plytkaC_60_Left.jpg,425,137,665,270
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_38_959_plytkaC_60_Left.jpg,176,183,405,323
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_40_998_plytkaC_60_Left.jpg,195,222,426,321
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_42_395_plytkaC_60_Left.jpg,178,167,433,282
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_44_035_plytkaC_60_Left.jpg,183,166,438,304
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_48_894_plytkaC_60_Left.jpg,193,297,424,423
C:/AlliedRecording/plytka/plytkaC_60/Left/2022_04_27_18_06_50_238_plytkaC_60_Left.jpg,178,328,424,423
