C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_31_061_plytkaC_60_Right.jpg,4,7,230,115
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_32_670_plytkaC_60_Right.jpg,1,44,236,140
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_34_909_plytkaC_60_Right.jpg,10,0,229,83
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_36_693_plytkaC_60_Right.jpg,2,4,233,130
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_43_432_plytkaC_60_Right.jpg,205,21,436,127
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_45_429_plytkaC_60_Right.jpg,210,108,440,192
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_47_357_plytkaC_60_Right.jpg,197,76,433,180
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_05_49_575_plytkaC_60_Right.jpg,190,82,445,201
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_00_839_plytkaC_60_Right.jpg,622,111,622,111
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_03_627_plytkaC_60_Right.jpg,397,46,630,142
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_05_817_plytkaC_60_Right.jpg,401,0,628,82
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_07_511_plytkaC_60_Right.jpg,397,2,628,112
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_09_792_plytkaC_60_Right.jpg,389,2,628,112
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_17_062_plytkaC_60_Right.jpg,399,89,629,208
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_18_641_plytkaC_60_Right.jpg,401,114,631,227
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_19_960_plytkaC_60_Right.jpg,391,51,638,181
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_21_873_plytkaC_60_Right.jpg,374,58,614,199
C:/AlliedRecording/plytka/plytkaC_60/Right/2022_04_27_18_06_28_172_plytkaC_60_Right.jpg,259,89,494,220
