C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_23_396_2xusbC_100_Right.jpg,301,249,370,333
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_31_080_2xusbC_100_Right.jpg,245,275,342,366
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_34_120_2xusbC_100_Right.jpg,267,277,349,367
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_37_741_2xusbC_100_Right.jpg,243,286,340,383
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_47_651_2xusbC_100_Right.jpg,226,291,310,388
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_51_032_2xusbC_100_Right.jpg,259,294,347,381
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_54_257_2xusbC_100_Right.jpg,278,289,340,382
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_56_406_2xusbC_100_Right.jpg,265,349,338,430
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_02_58_843_2xusbC_100_Right.jpg,321,349,408,442
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_04_908_2xusbC_100_Right.jpg,28,17,100,97
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_07_439_2xusbC_100_Right.jpg,66,5,146,94
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_09_860_2xusbC_100_Right.jpg,113,3,199,92
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_12_493_2xusbC_100_Right.jpg,119,41,191,117
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_14_868_2xusbC_100_Right.jpg,165,44,261,124
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_17_372_2xusbC_100_Right.jpg,234,50,321,128
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_19_719_2xusbC_100_Right.jpg,260,48,343,127
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_21_898_2xusbC_100_Right.jpg,269,67,381,173
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_23_960_2xusbC_100_Right.jpg,304,82,382,177
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_27_732_2xusbC_100_Right.jpg,393,98,476,178
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_31_199_2xusbC_100_Right.jpg,442,82,526,181
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_33_526_2xusbC_100_Right.jpg,449,69,521,157
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_35_712_2xusbC_100_Right.jpg,494,52,579,152
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_37_724_2xusbC_100_Right.jpg,541,73,616,160
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_39_874_2xusbC_100_Right.jpg,574,68,661,168
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_41_866_2xusbC_100_Right.jpg,619,64,694,157
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_43_888_2xusbC_100_Right.jpg,629,94,696,187
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_46_184_2xusbC_100_Right.jpg,550,116,629,210
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_48_051_2xusbC_100_Right.jpg,548,157,618,252
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_50_011_2xusbC_100_Right.jpg,551,183,634,291
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_52_169_2xusbC_100_Right.jpg,555,233,631,315
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_54_324_2xusbC_100_Right.jpg,505,244,577,325
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_56_195_2xusbC_100_Right.jpg,504,267,564,364
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_03_58_194_2xusbC_100_Right.jpg,507,326,583,410
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_04_00_716_2xusbC_100_Right.jpg,498,339,579,431
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_04_03_051_2xusbC_100_Right.jpg,492,402,566,486
C:/AlliedRecording/2xUSB/2xusbC_100/Right/2022_04_27_17_04_06_088_2xusbC_100_Right.jpg,444,413,537,489
