C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_20_618_cewkaC_80_Left.jpg,146,92,265,203
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_29_211_cewkaC_80_Left.jpg,202,54,301,176
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_32_530_cewkaC_80_Left.jpg,259,54,384,192
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_34_915_cewkaC_80_Left.jpg,327,54,435,169
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_37_319_cewkaC_80_Left.jpg,384,48,500,172
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_40_345_cewkaC_80_Left.jpg,465,64,584,192
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_42_750_cewkaC_80_Left.jpg,519,78,643,210
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_44_616_cewkaC_80_Left.jpg,590,74,698,206
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_46_482_cewkaC_80_Left.jpg,652,67,765,213
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_50_348_cewkaC_80_Left.jpg,630,167,755,270
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_52_368_cewkaC_80_Left.jpg,617,218,751,342
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_54_272_cewkaC_80_Left.jpg,632,271,767,394
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_55_996_cewkaC_80_Left.jpg,637,356,775,495
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_58_128_cewkaC_80_Left.jpg,616,441,753,542
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_13_59_830_cewkaC_80_Left.jpg,595,481,739,599
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_06_415_cewkaC_80_Left.jpg,483,452,629,589
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_31_318_cewkaC_80_Left.jpg,494,456,616,587
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_40_512_cewkaC_80_Left.jpg,331,461,469,581
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_43_146_cewkaC_80_Left.jpg,289,451,445,564
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_45_818_cewkaC_80_Left.jpg,162,432,309,556
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_48_996_cewkaC_80_Left.jpg,155,370,290,478
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_50_886_cewkaC_80_Left.jpg,158,296,293,425
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_52_848_cewkaC_80_Left.jpg,168,252,309,364
C:/AlliedRecording/cewka/cewkaC_80/Left/2022_04_27_17_14_54_785_cewkaC_80_Left.jpg,173,163,319,287
