C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_13_100_zlaczeC_60_Right.jpg,23,15,103,105
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_23_426_zlaczeC_60_Right.jpg,32,25,156,125
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_27_340_zlaczeC_60_Right.jpg,126,34,221,118
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_29_511_zlaczeC_60_Right.jpg,189,14,290,93
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_32_611_zlaczeC_60_Right.jpg,223,16,341,98
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_37_173_zlaczeC_60_Right.jpg,335,43,426,129
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_39_324_zlaczeC_60_Right.jpg,414,38,518,131
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_41_487_zlaczeC_60_Right.jpg,444,24,566,104
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_11_44_145_zlaczeC_60_Right.jpg,498,2,614,79
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_07_204_zlaczeC_60_Right.jpg,533,17,619,115
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_13_329_zlaczeC_60_Right.jpg,532,20,620,118
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_21_242_zlaczeC_60_Right.jpg,343,102,462,213
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_24_155_zlaczeC_60_Right.jpg,416,54,501,176
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_27_123_zlaczeC_60_Right.jpg,346,100,436,208
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_29_257_zlaczeC_60_Right.jpg,246,121,334,229
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_31_455_zlaczeC_60_Right.jpg,169,145,267,258
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_33_634_zlaczeC_60_Right.jpg,78,169,157,257
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_36_611_zlaczeC_60_Right.jpg,77,165,172,252
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_41_212_zlaczeC_60_Right.jpg,42,148,142,242
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_43_492_zlaczeC_60_Right.jpg,211,133,318,228
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_46_923_zlaczeC_60_Right.jpg,19,271,134,353
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_49_259_zlaczeC_60_Right.jpg,94,187,189,267
C:/AlliedRecording/zlacze/zlaczeC_60/Right/2022_04_27_18_12_52_082_zlaczeC_60_Right.jpg,94,311,186,397
